Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
monin-pineapple-syrup-700ml-x-6ct,Monin Pineapple Syrup 700ml x 6ct,"",Monin,,"","",true,Pack Size,Shipper,,,,,,,,75081_Shipper,0.0,shopify,0,deny,manual,108.77,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/75081_Monin_Pineapple.jpg?v=1754023276,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
monin-passionfruit-syrup-700ml-x-6ct,Monin Passionfruit Syrup 700ml x 6ct,"",Monin,,"","",true,Pack Size,Shipper,,,,,,,,75088_Shipper,0.0,shopify,0,deny,manual,108.77,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/75088_Monin_Passionfruit.jpg?v=1754023277,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
monin-lychee-fruit-puree-1l-x-4ct,Monin Lychee Fruit Puree 1L x 4ct,"",Monin,,"","",true,Pack Size,Shipper,,,,,,,,75208_Shipper,0.0,shopify,0,deny,manual,91.05,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/75208_Monin_Lychee_Mix.jpg?v=1754023277,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
monin-honeycomb-syrup-700ml-x-6ct,Monin Honeycomb Syrup 700ml x 6ct,"",Monin,,"","",true,Pack Size,Shipper,,,,,,,,75365_Shipper,0.0,shopify,0,deny,manual,108.77,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/75365_Monin_Honeycomb_Syrup_700ml.jpg?v=1754023278,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
monin-green-mint-syrup-700ml-x-6ct,Monin Green Mint Syrup 700ml x 6ct,"",Monin,,"","",true,Pack Size,Shipper,,,,,,,,75137_Shipper,0.0,shopify,0,deny,manual,108.77,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/75137_Monin_Green_Mint.jpg?v=1754023279,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
monin-green-apple-syrup-700ml-x-6ct,Monin Green Apple Syrup 700ml x 6ct,"",Monin,,"","",true,Pack Size,Shipper,,,,,,,,75062_Shipper,0.0,shopify,0,deny,manual,108.77,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/75062_Monin_Green_Apple.jpg?v=1754023279,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
monin-fallernum-syrup-700ml-x-6ct,Monin Fallernum Syrup 700ml x 6ct,"",Monin,,"","",true,Pack Size,Shipper,,,,,,,,75163_Shipper,0.0,shopify,0,deny,manual,108.77,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/75163_Monin_Falernum.jpg?v=1754023280,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
monin-coconut-syrup-700ml-x-6ct,Monin Coconut Syrup 700ml x 6ct,"",Monin,,"","",true,Pack Size,Shipper,,,,,,,,75128_Shipper,0.0,shopify,0,deny,manual,108.77,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/75128_Monin_Coconut.jpg?v=1754023281,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
monin-caramel-syrup-1l,Monin Caramel Syrup 1L x 4ct,"",Monin,,"","",true,Pack Size,Shipper,,,,,,,,75192_Shipper,0.0,shopify,0,deny,manual,55.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/75192_Monin_Caramel_Sauce.png?v=1754023282,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
monin-butterfly-pea-flower-syrup-700ml-x-6ct,Monin Butterfly Pea Flower Syrup 700ml x 6ct,"",Monin,,"","",true,Pack Size,Shipper,,,,,,,,75229_Shipper,0.0,shopify,0,deny,manual,130.94,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/75229_Monin_Butterfly_Pea.jpg?v=1754023282,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
monin-blue-curacao-syrup-700ml-x-6ct,Monin Blue Curacao Syrup 700ml x 6ct,"",Monin,,"","",true,Pack Size,Shipper,,,,,,,,75130_Shipper,0.0,shopify,0,deny,manual,108.77,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/75130_Monin_Blue_Curacao.jpg?v=1754023283,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
monin-almond-syrup-700ml-x-6ct,Monin Almond Syrup 700ml x 6ct,"",Monin,,"","",true,Pack Size,Shipper,,,,,,,,75050_Shipper,0.0,shopify,0,deny,manual,108.77,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/75050_Monin_Almond.jpg?v=1754023284,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
monin-agave-syrup-1l-x-4ct,Monin Agave Syrup 700ml x 6ct,"",Monin,,"","",true,Pack Size,Shipper,,,,,,,,75167_Shipper,0.0,shopify,0,deny,manual,151.73,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/75167_Monin_Agave.jpg?v=1754023285,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
m-ms-49g-milk-chocolate,MMs 49g Milk Choc x 12ct,"",Mars,Uncategorized,"","hide-shipper, M&M Bags, Mars Single Bars, Night n Day Misc",true,Pack Size,Outer,,,,,,,,278239_Outer,0.0,shopify,51,deny,manual,18.75,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/278239_MM_MILKCHOC_49.jpg?v=1754023285,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
m-ms-49g-milk-chocolate,,,,,,,,,Shipper (16 Outer),,,,,,,,278239_Shipper,0.0,shopify,3,deny,manual,300.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
m-ms-46g-peanut,MMs 46g Peanut x 12ct,"",Mars,Uncategorized,"","hide-shipper, M&M Bags, Mars Single Bars, Night n Day Misc",true,Pack Size,Outer,,,,,,,,278241_Outer,0.0,shopify,98,deny,manual,18.75,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/278241_MM_PEANUT_46.jpg?v=1754023286,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
m-ms-46g-peanut,,,,,,,,,Shipper (16 Outer),,,,,,,,278241_Shipper,0.0,shopify,6,deny,manual,300.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
m-ms-35g-mini-tubes,MMs 35g Minis Tubes x 24ct,"",Mars,Uncategorized,"","hide-shipper, Kingpin Queenstown, M&M Bags, Mars Single Bars, Night n Day Misc, Xtreme Wairau",true,Pack Size,Outer,,,,,,,,363604_Outer,0.0,shopify,88,deny,manual,37.60,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/363604_MM_Mini_Tube.jpg?v=1754023287,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
m-ms-35g-mini-tubes,,,,,,,,,Shipper (12 Outer),,,,,,,,363604_Shipper,0.0,shopify,7,deny,manual,451.20,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
m-ms-2kg,MMs 2kg,<p>5 bags per shipper</p>,Mars,Uncategorized,"",2kg,true,Pack Size,Outer,,,,,,,,MM-2KG_Outer,0.0,shopify,12,deny,manual,44.75,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/MM-2KG_MM_bulk.jpg?v=1754023288,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
m-ms-2kg,,,,,,,,,Shipper (5 Outer),,,,,,,,MM-2KG_Shipper,0.0,shopify,2,deny,manual,223.75,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
m-m-buckets-milk-chocolate-710g,MMs Milk Chocolate Bucket 640g x 6ct,<p>6 buckets per shipper</p>,Mars,Uncategorized,"","",true,Pack Size,Shipper,,,,,,,,364197_Shipper,0.0,shopify,0,deny,manual,103.62,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/364197_MM_Milk_Chocolate_Bucket.jpg?v=1754023288,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mini-gumball-machine-40g,Lolliland Gumball Machine 40g x 6ct,"",Lolliland,,"","Gum, Novelty",true,Pack Size,Outer,,,,,,,,37794_Outer,0.0,shopify,0,deny,manual,11.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/GS239_Zed_mini_gumball_machine.jpg?v=1754023289,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mini-gumball-machine-40g,,,,,,,,,Shipper (4 Outer),,,,,,,,37794_Shipper,0.0,shopify,0,deny,manual,46.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
mentos-roll-spearmint-37-5g,Mentos Roll Spearmint 37.5g x 40ct,"",Mentos,,"",Night n Day Misc,true,Pack Size,Outer,,,,,,,,100518356_Outer,0.0,shopify,44,deny,manual,47.33,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/100518356_MENTOS_SPEARMINT.jpg?v=1754023290,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mentos-roll-spearmint-37-5g,,,,,,,,,Shipper (8 Outer),,,,,,,,100518356_Shipper,0.0,shopify,5,deny,manual,378.64,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
mentos-roll-rainbow-37-5g,Mentos Roll Rainbow 37.5g x 40ct,"",Mentos,,"",Night n Day Misc,true,Pack Size,Outer,,,,,,,,100519053_Outer,0.0,shopify,34,deny,manual,47.33,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/100519053_Mentos_Roll_Rainbow.jpg?v=1754023291,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mentos-roll-rainbow-37-5g,,,,,,,,,Shipper (8 Outer),,,,,,,,100519053_Shipper,0.0,shopify,4,deny,manual,378.64,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
mentos-roll-mint-37-5g,Mentos Roll Mint 37.5g x 40ct,"",Mentos,,"",Night n Day Misc,true,Pack Size,Outer,,,,,,,,100517898_Outer,0.0,shopify,34,deny,manual,47.33,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/100517898_MENTOS_MINT.jpg?v=1754023291,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mentos-roll-mint-37-5g,,,,,,,,,Shipper (8 Outer),,,,,,,,100517898_Shipper,0.0,shopify,4,deny,manual,378.64,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
mentos-roll-fruit-37-5g,Mentos Roll Fruit 37.5g x 40ct,"",Mentos,,"",Night n Day Misc,true,Pack Size,Outer,,,,,,,,100517897_Outer,0.0,shopify,23,deny,manual,47.33,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/100517897_MENTOS_FRUIT.jpg?v=1754023292,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mentos-roll-fruit-37-5g,,,,,,,,,Shipper (8 Outer),,,,,,,,100517897_Shipper,0.0,shopify,2,deny,manual,378.64,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
mayceys-smiley-bags-35g-tinkerjels,Mayceys 35g Smiley Tinkerjels x 24ct,"",Mayceys,,"","",true,Pack Size,Outer,,,,,,,,STJ35_Outer,0.0,shopify,15,deny,manual,15.05,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/STJ35_Smiley_Tinkerjels.jpg?v=1754023293,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mayceys-smiley-bags-35g-tinkerjels,,,,,,,,,Shipper (12 Outer),,,,,,,,STJ35_Shipper,0.0,shopify,1,deny,manual,180.60,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
mayceys-smiley-bags-35g-pink-smokers,Mayceys 35g Smiley Pink Smoker x 24ct,"",Mayceys,,"","",true,Pack Size,Outer,,,,,,,,SPS35_Outer,0.0,shopify,25,deny,manual,15.05,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/SPS35_Smiley_Pink_Smokers_35g.jpg?v=1754023294,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mayceys-smiley-bags-35g-pink-smokers,,,,,,,,,Shipper (12 Outer),,,,,,,,SPS35_Shipper,0.0,shopify,2,deny,manual,180.60,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
mayceys-smiley-bags-35g-jelly-beans,Mayceys 35g Smiley Jelly Beans x24ct,"",Mayceys,,"","",true,Pack Size,Outer,,,,,,,,SBNS35_Outer,0.0,shopify,25,deny,manual,15.05,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/SBNS35_Smiley_Jelly_Beans.jpg?v=1754023295,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mayceys-smiley-bags-35g-jelly-beans,,,,,,,,,Shipper (12 Outer),,,,,,,,SBNS35_Shipper,0.0,shopify,2,deny,manual,180.60,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
mayceys-smiley-bags-35g-jelly-babes,Mayceys 35g Smiley Jelly Babes  x 24ct,"",Mayceys,,"","",true,Pack Size,Outer,,,,,,,,SJB35_Outer,0.0,shopify,19,deny,manual,15.05,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/SJB35_Smiley_Jelly_Babes.jpg?v=1754023296,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mayceys-smiley-bags-35g-jelly-babes,,,,,,,,,Shipper (12 Outer),,,,,,,,SJB35_Shipper,0.0,shopify,1,deny,manual,180.60,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
mayceys-smiley-bags-35g-gloharts,Mayceys 35g Smiley Gloharts x 24ct,"",Mayceys,,"","",true,Pack Size,Outer,,,,,,,,SGLO35_Outer,0.0,shopify,28,deny,manual,15.05,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/SGLO35_Smiley_Gloharts.jpg?v=1754023296,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mayceys-smiley-bags-35g-gloharts,,,,,,,,,Shipper (12 Outer),,,,,,,,SGLO35_Shipper,0.0,shopify,2,deny,manual,180.60,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
mayceys-smiley-bags-35g-dolly-mixture,Mayceys 35g Smiley Dolly Mixture x 24ct,"",Mayceys,,"","",true,Pack Size,Outer,,,,,,,,SDM35_Outer,0.0,shopify,0,deny,manual,15.05,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/SDM35_Smiley_Dolly_Mix.jpg?v=1754023297,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mayceys-smiley-bags-35g-dolly-mixture,,,,,,,,,Shipper (12 Outer),,,,,,,,SDM35_Shipper,0.0,shopify,0,deny,manual,180.60,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
mayceys-smiley-bags-35g-blackcurrant-raspberry-jubes,Mayceys 35g Smiley Blackcurrant Raspberry Jubes x 24ct,"",Mayceys,,"","",true,Pack Size,Outer,,,,,,,,SBCR35_Outer,0.0,shopify,24,deny,manual,15.05,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/SBCR35_Smiley_Blackcurrant_and_Raspberry.jpg?v=1754023298,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mayceys-smiley-bags-35g-blackcurrant-raspberry-jubes,,,,,,,,,Shipper (12 Outer),,,,,,,,SBCR35_Shipper,0.0,shopify,2,deny,manual,180.60,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
mayceys-smiley-bags-35g-banana-dots,Mayceys 35g Smiley Banana Dots x 24ct,"",Mayceys,,"","",true,Pack Size,Outer,,,,,,,,SBD35_Outer,0.0,shopify,0,deny,manual,15.05,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/SBD35_Smiley_Banana_Dots.jpg?v=1754023299,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mayceys-smiley-bags-35g-banana-dots,,,,,,,,,Shipper (12 Outer),,,,,,,,SBD35_Shipper,0.0,shopify,0,deny,manual,180.60,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
mayceys-pink-smokers,Mayceys Pink Smokers Small 5Kg,"",Mayceys,,"","",true,Pack Size,Shipper,,,,,,,,TPS5K_Shipper,0.0,shopify,0,deny,manual,42.60,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/files/TPS5KPINKSMOKERSBULK.jpg?v=1754023299,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mayceys-mega-gums,Mayceys 15c Mega Gums approx 140ct,"",Mayceys,,"","",true,Pack Size,Outer,,,,,,,,SMG_Outer,0.0,shopify,18,deny,manual,15.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/SMG_MEGA_GUMS.jpg?v=1754023300,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mayceys-mega-gums,,,,,,,,,Shipper (12 Outer),,,,,,,,SMG_Shipper,0.0,shopify,1,deny,manual,186.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
mayceys-killer-crocs,Mayceys 80c Killer Croc x 50ct,"",Mayceys,,"","",true,Pack Size,Outer,,,,,,,,SKC6_Outer,0.0,shopify,20,deny,manual,29.55,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/SKC6_Killer_Crocodile.jpg?v=1754023301,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mayceys-killer-crocs,,,,,,,,,Shipper (6 Outer),,,,,,,,SKC6_Shipper,0.0,shopify,3,deny,manual,177.30,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
mayceys-handy-bags-90g-classic-mints,Mayceys Handy Bag 90g Classic Mints x 10ct,"",Mayceys,,"","",true,Pack Size,Outer,,,,,,,,HCM90_Outer,0.0,shopify,19,deny,manual,13.85,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/HCM90_Handy_Classic_Mints.jpg?v=1754023302,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mayceys-handy-bags-90g-classic-mints,,,,,,,,,Shipper (12 Outer),,,,,,,,HCM90_Shipper,0.0,shopify,1,deny,manual,166.20,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
mayceys-handy-bags-100g-blackballs,Mayceys Handy Bag 100g Blackballs x 10ct,"",Mayceys,,"","",true,Pack Size,Outer,,,,,,,,HBB100_Outer,0.0,shopify,10,deny,manual,13.85,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/HBB100_Handy_Blackballs.jpg?v=1754023302,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mayceys-handy-bags-100g-blackballs,,,,,,,,,Shipper (12 Outer),,,,,,,,HBB100_Shipper,0.0,shopify,0,deny,manual,166.20,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
mayceys-handy-bags-100g-beauti-fruities,Mayceys Handy Bag 100g Beauti Fruities x 10ct,"",Mayceys,,"","",true,Pack Size,Outer,,,,,,,,HBF100_Outer,0.0,shopify,4,deny,manual,13.85,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/HBF100_Handy_Beauti_Fruities.jpg?v=1754023303,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mayceys-handy-bags-100g-beauti-fruities,,,,,,,,,Shipper (12 Outer),,,,,,,,HBF100_Shipper,0.0,shopify,0,deny,manual,166.20,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
mayceys-handy-bag-jersey-creme-caramels,Mayceys Handy Bag 85g Jersey Creme Caramels x 10ct,"",Mayceys,,"","",true,Pack Size,Outer,,,,,,,,HJCC85_Outer,0.0,shopify,0,deny,manual,13.85,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/HJCC85_Handy_Jersey_Creme_Caramels.jpg?v=1754023304,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mayceys-handy-bag-jersey-creme-caramels,,,,,,,,,Shipper (12 Outer),,,,,,,,HJCC85_Shipper,0.0,shopify,0,deny,manual,166.20,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
mayceys-handy-bag-95g-pink-smokers,Mayceys Handy Bag 95g Pink Smokers x 10ct,"",Mayceys,,"","",true,Pack Size,Outer,,,,,,,,HPS95_Outer,0.0,shopify,6,deny,manual,13.85,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/HPS95_Handy_Pink_Smokers_95g.jpg?v=1754023304,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mayceys-handy-bag-95g-pink-smokers,,,,,,,,,Shipper (12 Outer),,,,,,,,HPS95_Shipper,0.0,shopify,0,deny,manual,166.20,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
mayceys-handy-bag-95g-gloharts,Mayceys Handy Bag 85g Gloharts x 10ct,"",Mayceys,,"","",true,Pack Size,Outer,,,,,,,,HGLO85_Outer,0.0,shopify,7,deny,manual,13.85,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/HGLO85_Handy_Gloharts.jpg?v=1754023305,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mayceys-handy-bag-95g-gloharts,,,,,,,,,Shipper (12 Outer),,,,,,,,HGLO85_Shipper,0.0,shopify,0,deny,manual,166.20,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
mayceys-handy-bag-95g-fruit-jubes,Mayceys Handy Bag 95g Fruit Jubes x 10ct,"",Mayceys,,"","",true,Pack Size,Outer,,,,,,,,HFJU95_Outer,0.0,shopify,17,deny,manual,13.85,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/HFJU95_Handy_Fruit_Jubes.jpg?v=1754023306,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mayceys-handy-bag-95g-fruit-jubes,,,,,,,,,Shipper (12 Outer),,,,,,,,HFJU95_Shipper,0.0,shopify,1,deny,manual,166.20,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
mayceys-handy-bag-95g-curiously-strong-mints,Mayceys Handy Bag 95g Curiously Strong Mints x 10ct,"",Mayceys,,"","",true,Pack Size,Outer,,,,,,,,HCSM95_Outer,0.0,shopify,14,deny,manual,13.85,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/HCSM95_Handy_Curiously_Strong_Mints.jpg?v=1754023307,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mayceys-handy-bag-95g-curiously-strong-mints,,,,,,,,,Shipper (12 Outer),,,,,,,,HCSM95_Shipper,0.0,shopify,1,deny,manual,166.20,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
mayceys-handy-bag-90g-irish-moss,Mayceys Handy Bag 90g Irish Moss Jubes x 10ct,"",Mayceys,,"","",true,Pack Size,Outer,,,,,,,,HIM90_Outer,0.0,shopify,7,deny,manual,13.85,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/HIM90_Handy_Irish_Moss_Jubes.jpg?v=1754023308,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mayceys-handy-bag-90g-irish-moss,,,,,,,,,Shipper (12 Outer),,,,,,,,HIM90_Shipper,0.0,shopify,0,deny,manual,166.20,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
mayceys-handy-bag-90g-giant-spearmint-leaves,Mayceys Handy Bag 90g Giant Spearmint Leaves x 10ct,"",Mayceys,,"","",true,Pack Size,Outer,,,,,,,,HGSL90_Outer,0.0,shopify,0,deny,manual,13.85,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/HGSL90_Handy_Giant_Spearmint_Leaves.jpg?v=1754023308,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mayceys-handy-bag-90g-giant-spearmint-leaves,,,,,,,,,Shipper (12 Outer),,,,,,,,HGSL90_Shipper,0.0,shopify,0,deny,manual,166.20,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
mayceys-handy-bag-90g-crocodiles,Mayceys Handy Bag 90g Crocodiles x 10ct,"",Mayceys,,"","",true,Pack Size,Outer,,,,,,,,HCR90_Outer,0.0,shopify,24,deny,manual,13.85,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/HCR90_Handy_Crocodiles.jpg?v=1754023309,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mayceys-handy-bag-90g-crocodiles,,,,,,,,,Shipper (12 Outer),,,,,,,,HCR90_Shipper,0.0,shopify,2,deny,manual,166.20,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
mayceys-handy-bag-85g-wine-gums,Mayceys Handy Bag 85g Wine Gums x 10ct,"",Mayceys,,"","",true,Pack Size,Outer,,,,,,,,HWG85_Outer,0.0,shopify,3,deny,manual,13.85,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/HWG85_Handy_Wine_Gums.jpg?v=1754023310,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mayceys-handy-bag-85g-wine-gums,,,,,,,,,Shipper (12 Outer),,,,,,,,HWG85_Shipper,0.0,shopify,0,deny,manual,166.20,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
mayceys-handy-bag-85g-sour-feijoas,Mayceys Handy Bag 85g Sour Feijoas x 10ct,"",Mayceys,,"","",true,Pack Size,Outer,,,,,,,,HFEI85_Outer,0.0,shopify,20,deny,manual,13.85,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0668/0861/1129/products/HFEI85_Handy_Sour_Feijoas.jpg?v=1754023310,1,"",false,,,,,,,,,,,,,,,,,,,,kg,,,active
mayceys-handy-bag-85g-sour-feijoas,,,,,,,,,Shipper (12 Outer),,,,,,,,HFEI85_Shipper,0.0,shopify,1,deny,manual,166.20,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
